Date,Ip Region,New Device,R2,R3,R4,R5,R6,R7,R14,R30,R7/R2,R30/R14,R14/R7,R7/R3,R3/R2,,Date: 2025-02-01 -- 2026-04-08
2025-02-01,BR,1961,38.86%,21.67%,16.01%,12.90%,9.94%,9.08%,4.69%,2.65%,23.36%,56.52%,51.69%,41.88%,55.77%,,"Ip Region: VN,TH,BR,MX,ID"
2025-05-18,MX,178,43.82%,25.84%,22.47%,17.42%,21.35%,22.47%,10.11%,0.00%,51.28%,0.00%,45.00%,86.96%,58.97%
2025-05-18,TH,158,46.84%,27.85%,20.89%,19.62%,13.92%,14.56%,5.70%,0.00%,31.08%,0.00%,39.13%,52.27%,59.46%
2025-05-18,VN,208,38.94%,23.56%,14.42%,16.35%,13.94%,11.54%,5.29%,0.00%,29.63%,0.00%,45.83%,48.98%,60.49%
2025-05-19,BR,336,36.90%,29.17%,24.11%,18.75%,16.37%,13.39%,7.44%,0.00%,36.29%,0.00%,55.56%,45.92%,79.03%
2025-05-19,ID,923,52.11%,34.99%,24.05%,19.50%,17.55%,13.76%,6.93%,0.00%,26.40%,0.00%,50.39%,39.32%,67.15%
2025-05-19,MX,132,45.45%,29.55%,25.76%,27.27%,18.18%,14.39%,9.09%,0.00%,31.67%,0.00%,63.16%,48.72%,65.00%
2025-05-19,TH,127,57.48%,33.07%,22.83%,22.05%,18.11%,12.60%,7.87%,0.00%,21.92%,0.00%,62.50%,38.10%,57.53%
2025-05-19,VN,170,46.47%,31.18%,21.76%,21.18%,15.88%,12.94%,6.47%,0.00%,27.85%,0.00%,50.00%,41.51%,67.09%
2025-05-20,BR,370,40.54%,27.30%,21.08%,15.68%,14.32%,10.81%,7.03%,0.00%,26.67%,0.00%,65.00%,39.60%,67.33%
2025-05-20,ID,822,46.96%,30.54%,22.75%,17.88%,15.21%,11.56%,5.60%,0.00%,24.61%,0.00%,48.42%,37.85%,65.03%
2025-05-20,MX,131,40.46%,26.72%,22.14%,16.79%,19.08%,11.45%,6.87%,0.00%,28.30%,0.00%,60.00%,42.86%,66.04%
2025-05-20,TH,159,48.43%,27.67%,24.53%,18.87%,13.21%,12.58%,3.14%,0.00%,25.97%,0.00%,25.00%,45.45%,57.14%
2025-05-20,VN,172,52.91%,36.63%,30.81%,22.67%,20.93%,16.28%,6.98%,0.00%,30.77%,0.00%,42.86%,44.44%,69.23%
2025-05-21,BR,388,34.79%,22.16%,17.01%,14.43%,11.08%,9.28%,6.96%,0.00%,26.67%,0.00%,75.00%,41.86%,63.70%
2025-05-21,ID,783,51.60%,35.38%,24.52%,19.41%,16.60%,13.41%,7.66%,0.00%,25.99%,0.00%,57.14%,37.91%,68.56%
2025-05-21,MX,129,39.53%,24.03%,21.71%,16.28%,15.50%,16.28%,6.98%,0.00%,41.18%,0.00%,42.86%,67.74%,60.78%
2025-05-21,TH,116,47.41%,31.03%,20.69%,16.38%,13.79%,13.79%,3.45%,0.00%,29.09%,0.00%,25.00%,44.44%,65.45%
2025-05-21,VN,203,52.71%,32.51%,26.11%,20.20%,12.81%,10.34%,4.43%,0.00%,19.63%,0.00%,42.86%,31.82%,61.68%
2025-05-22,BR,394,37.82%,27.41%,21.07%,14.97%,13.20%,10.66%,6.35%,0.00%,28.19%,0.00%,59.52%,38.89%,72.48%
2025-05-22,ID,848,52.00%,31.96%,24.53%,18.04%,16.98%,14.03%,7.55%,0.00%,26.98%,0.00%,53.78%,43.91%,61.45%
2025-05-22,MX,113,38.94%,22.12%,20.35%,15.04%,14.16%,15.04%,7.08%,0.00%,38.64%,0.00%,47.06%,68.00%,56.82%
2025-05-22,TH,147,51.02%,27.21%,18.37%,20.41%,12.24%,7.48%,6.12%,0.00%,14.67%,0.00%,81.82%,27.50%,53.33%
2025-05-22,VN,207,44.93%,30.43%,23.67%,20.77%,17.39%,13.53%,5.31%,0.00%,30.11%,0.00%,39.29%,44.44%,67.74%
2025-05-23,BR,444,44.82%,29.28%,19.82%,16.44%,13.96%,11.26%,5.41%,0.00%,25.13%,0.00%,48.00%,38.46%,65.33%
2025-05-23,ID,883,48.13%,30.12%,22.08%,19.14%,16.65%,13.36%,8.15%,0.00%,27.76%,0.00%,61.02%,44.36%,62.59%
2025-05-23,MX,147,40.14%,29.25%,19.05%,14.97%,11.56%,11.56%,6.12%,0.00%,28.81%,0.00%,52.94%,39.53%,72.88%
2025-05-23,TH,165,36.36%,24.85%,21.21%,15.76%,10.30%,6.06%,3.03%,0.00%,16.67%,0.00%,50.00%,24.39%,68.33%
2025-05-23,VN,200,47.50%,27.50%,18.50%,14.00%,10.00%,10.00%,5.50%,0.00%,21.05%,0.00%,55.00%,36.36%,57.89%
2025-05-24,BR,560,38.04%,18.39%,12.32%,11.07%,10.00%,6.96%,4.29%,0.00%,18.31%,0.00%,61.54%,37.86%,48.36%
2025-05-24,ID,955,51.20%,32.98%,27.54%,23.04%,18.22%,14.45%,8.17%,0.00%,28.22%,0.00%,56.52%,43.81%,64.42%
2025-05-24,MX,161,46.58%,29.19%,22.36%,19.88%,18.63%,14.91%,11.18%,0.00%,32.00%,0.00%,75.00%,51.06%,62.67%
2025-05-24,TH,160,41.25%,24.38%,19.38%,17.50%,11.88%,11.25%,5.62%,0.00%,27.27%,0.00%,50.00%,46.15%,59.09%
2025-05-24,VN,197,48.73%,28.93%,23.35%,15.23%,16.75%,11.17%,7.11%,0.00%,22.92%,0.00%,63.64%,38.60%,59.37%
2025-05-25,BR,604,28.15%,20.20%,16.23%,12.91%,10.26%,9.27%,4.30%,0.00%,32.94%,0.00%,46.43%,45.90%,71.76%
2025-05-25,ID,898,46.44%,32.52%,24.83%,21.16%,14.70%,11.69%,6.90%,0.00%,25.18%,0.00%,59.05%,35.96%,70.02%
2025-05-25,MX,181,40.33%,23.76%,18.78%,14.36%,12.71%,13.81%,6.63%,0.00%,34.25%,0.00%,48.00%,58.14%,58.90%
2025-05-25,TH,150,40.67%,26.00%,15.33%,14.67%,13.33%,14.00%,10.67%,0.00%,34.43%,0.00%,76.19%,53.85%,63.93%
2025-05-25,VN,204,46.57%,30.39%,23.04%,16.67%,15.69%,12.75%,3.92%,0.00%,27.37%,0.00%,30.77%,41.94%,65.26%
2025-05-26,BR,350,42.00%,24.86%,18.29%,16.29%,16.00%,14.29%,8.29%,0.00%,34.01%,0.00%,58.00%,57.47%,59.18%
2025-05-26,ID,783,50.57%,33.97%,24.78%,19.41%,15.45%,13.92%,7.66%,0.00%,27.53%,0.00%,55.05%,40.98%,67.17%
2025-05-26,MX,143,38.46%,27.27%,16.78%,13.99%,9.79%,9.79%,5.59%,0.00%,25.45%,0.00%,57.14%,35.90%,70.91%
2025-05-26,TH,107,49.53%,29.91%,21.50%,18.69%,11.21%,9.35%,5.61%,0.00%,18.87%,0.00%,60.00%,31.25%,60.38%
2025-05-26,VN,179,46.37%,30.73%,30.17%,24.02%,18.99%,20.11%,13.41%,0.00%,43.37%,0.00%,66.67%,65.45%,66.27%
2025-05-27,BR,384,33.59%,22.92%,19.27%,13.02%,14.32%,12.50%,3.91%,0.00%,37.21%,0.00%,31.25%,54.55%,68.22%
2025-05-27,ID,828,51.33%,36.23%,25.72%,21.38%,16.06%,14.73%,6.64%,0.00%,28.71%,0.00%,45.08%,40.67%,70.59%
2025-05-27,MX,104,48.08%,30.77%,25.00%,24.04%,19.23%,18.27%,1.92%,0.00%,38.00%,0.00%,10.53%,59.37%,64.00%
2025-05-27,TH,112,49.11%,31.25%,23.21%,17.86%,12.50%,13.39%,7.14%,0.00%,27.27%,0.00%,53.33%,42.86%,63.64%
2025-05-27,VN,157,40.76%,26.75%,18.47%,14.65%,10.83%,7.01%,3.82%,0.00%,17.19%,0.00%,54.55%,26.19%,65.62%
2025-05-28,BR,378,34.39%,20.63%,15.08%,12.70%,8.73%,9.26%,0.00%,0.00%,26.92%,,0.00%,44.87%,60.00%
2025-05-28,ID,898,51.89%,31.63%,23.83%,17.59%,15.92%,12.58%,0.00%,0.00%,24.25%,,0.00%,39.79%,60.94%
2025-05-28,MX,134,41.79%,35.07%,29.10%,19.40%,14.93%,12.69%,0.00%,0.00%,30.36%,,0.00%,36.17%,83.93%
2025-05-28,TH,116,54.31%,21.55%,19.83%,11.21%,12.07%,10.34%,0.00%,0.00%,19.05%,,0.00%,48.00%,39.68%
2025-05-28,VN,184,45.65%,28.26%,21.20%,14.67%,14.67%,12.50%,0.00%,0.00%,27.38%,,0.00%,44.23%,61.90%
2025-05-29,BR,323,36.53%,26.32%,17.34%,13.00%,11.46%,8.36%,0.00%,0.00%,22.88%,,0.00%,31.76%,72.03%
2025-05-29,ID,1083,52.45%,32.13%,20.96%,17.08%,13.67%,13.39%,0.00%,0.00%,25.53%,,0.00%,41.67%,61.27%
2025-05-29,MX,110,48.18%,24.55%,17.27%,14.55%,12.73%,10.91%,0.00%,0.00%,22.64%,,0.00%,44.44%,50.94%
2025-05-29,TH,151,48.34%,26.49%,22.52%,14.57%,15.23%,12.58%,0.00%,0.00%,26.03%,,0.00%,47.50%,54.79%
2025-05-29,VN,200,42.50%,26.50%,19.00%,14.50%,13.50%,13.50%,0.00%,0.00%,31.76%,,0.00%,50.94%,62.35%
2025-05-30,BR,375,41.60%,23.73%,14.40%,14.93%,10.67%,9.60%,0.00%,0.00%,23.08%,,0.00%,40.45%,57.05%
2025-05-30,ID,1017,55.36%,35.69%,25.57%,19.67%,16.62%,14.95%,0.00%,0.00%,27.00%,,0.00%,41.87%,64.48%
2025-05-30,MX,149,42.95%,23.49%,16.78%,13.42%,12.75%,12.08%,0.00%,0.00%,28.12%,,0.00%,51.43%,54.69%
2025-05-30,TH,106,47.17%,36.79%,25.47%,13.21%,13.21%,14.15%,0.00%,0.00%,30.00%,,0.00%,38.46%,78.00%
2025-05-30,VN,143,47.55%,25.87%,20.28%,20.98%,14.69%,16.08%,0.00%,0.00%,33.82%,,0.00%,62.16%,54.41%
2025-05-31,BR,471,38.43%,21.23%,18.26%,14.44%,12.95%,11.68%,0.00%,0.00%,30.39%,,0.00%,55.00%,55.25%
2025-05-31,ID,1112,48.47%,28.69%,22.30%,16.73%,15.92%,14.03%,0.00%,0.00%,28.94%,,0.00%,48.90%,59.18%
2025-05-31,MX,146,34.25%,18.49%,15.75%,16.44%,10.27%,13.01%,0.00%,0.00%,38.00%,,0.00%,70.37%,54.00%
2025-05-31,TH,145,46.90%,24.14%,17.93%,11.03%,13.10%,6.90%,0.00%,0.00%,14.71%,,0.00%,28.57%,51.47%
2025-05-31,VN,178,44.38%,26.97%,19.66%,10.67%,11.80%,10.11%,0.00%,0.00%,22.78%,,0.00%,37.50%,60.76%
2025-06-01,BR,530,35.09%,20.38%,16.79%,10.19%,10.00%,12.08%,0.00%,0.00%,34.41%,,0.00%,59.26%,58.06%
2025-06-01,ID,1106,46.47%,30.56%,22.51%,18.26%,16.73%,13.11%,0.00%,0.00%,28.21%,,0.00%,42.90%,65.76%
2025-06-01,MX,149,30.87%,21.48%,17.45%,13.42%,14.09%,12.75%,0.00%,0.00%,41.30%,,0.00%,59.38%,69.57%
2025-06-01,TH,138,46.38%,23.19%,17.39%,17.39%,14.49%,14.49%,0.00%,0.00%,31.25%,,0.00%,62.50%,50.00%
2025-06-01,VN,170,40.00%,27.65%,22.35%,14.12%,14.12%,10.00%,0.00%,0.00%,25.00%,,0.00%,36.17%,69.12%
2025-06-02,BR,356,34.83%,25.84%,18.54%,17.13%,11.52%,10.39%,0.00%,0.00%,29.84%,,0.00%,40.22%,74.19%
2025-06-02,ID,907,53.36%,36.93%,29.55%,21.83%,18.08%,16.32%,0.00%,0.00%,30.58%,,0.00%,44.18%,69.21%
2025-06-02,MX,90,35.56%,18.89%,12.22%,12.22%,10.00%,8.89%,0.00%,0.00%,25.00%,,0.00%,47.06%,53.12%
2025-06-02,TH,159,49.06%,25.79%,17.61%,13.84%,15.72%,9.43%,0.00%,0.00%,19.23%,,0.00%,36.59%,52.56%
2025-06-02,VN,151,37.75%,27.81%,21.19%,12.58%,11.26%,7.95%,0.00%,0.00%,21.05%,,0.00%,28.57%,73.68%
2025-06-03,BR,362,39.50%,25.41%,17.40%,15.47%,10.50%,1.93%,0.00%,0.00%,4.90%,,0.00%,7.61%,64.34%
2025-06-03,ID,926,51.51%,35.31%,24.95%,20.52%,14.90%,10.37%,0.00%,0.00%,20.13%,,0.00%,29.36%,68.55%
2025-06-03,MX,110,39.09%,26.36%,21.82%,23.64%,16.36%,5.45%,0.00%,0.00%,13.95%,,0.00%,20.69%,67.44%
2025-06-03,TH,132,38.64%,30.30%,21.97%,20.45%,10.61%,4.55%,0.00%,0.00%,11.76%,,0.00%,15.00%,78.43%
2025-06-03,VN,150,52.67%,33.33%,23.33%,20.00%,16.00%,9.33%,0.00%,0.00%,17.72%,,0.00%,28.00%,63.29%
2025-06-04,BR,326,35.89%,22.70%,16.26%,12.27%,3.68%,0.00%,0.00%,0.00%,0.00%,,,0.00%,63.25%
2025-06-04,ID,1042,51.73%,32.44%,21.59%,17.75%,10.75%,0.00%,0.00%,0.00%,0.00%,,,0.00%,62.71%
2025-06-04,MX,110,34.55%,24.55%,17.27%,15.45%,3.64%,0.00%,0.00%,0.00%,0.00%,,,0.00%,71.05%
2025-06-04,TH,106,50.94%,35.85%,21.70%,14.15%,5.66%,0.00%,0.00%,0.00%,0.00%,,,0.00%,70.37%
2025-06-04,VN,188,43.09%,25.00%,20.74%,14.89%,11.17%,0.00%,0.00%,0.00%,0.00%,,,0.00%,58.02%
2025-06-05,BR,357,35.85%,25.49%,18.49%,3.08%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.00%,71.09%
2025-06-05,ID,1247,51.32%,29.51%,21.41%,11.15%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.00%,57.50%
2025-06-05,MX,133,39.10%,29.32%,20.30%,3.76%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.00%,75.00%
2025-06-05,TH,103,46.60%,23.30%,13.59%,9.71%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.00%,50.00%
2025-06-05,VN,173,47.98%,22.54%,18.50%,9.25%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.00%,46.99%
2025-06-06,BR,340,34.41%,21.47%,2.35%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.00%,62.39%
2025-06-06,ID,1346,49.63%,33.28%,17.46%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.00%,67.07%
2025-06-06,MX,116,38.79%,27.59%,6.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.00%,71.11%
2025-06-06,TH,133,52.63%,30.08%,14.29%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.00%,57.14%
2025-06-06,VN,133,49.62%,31.58%,15.79%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.00%,63.64%
2025-06-07,BR,437,37.53%,2.97%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.00%,7.93%
2025-06-07,ID,1344,52.68%,25.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.00%,48.59%
2025-06-07,MX,140,42.86%,7.14%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.00%,16.67%
2025-06-07,TH,121,52.07%,18.18%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.00%,34.92%
2025-06-07,VN,160,51.25%,21.88%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,0.00%,42.68%
2025-06-08,BR,447,7.16%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,0.00%
2025-06-08,ID,1328,41.79%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,0.00%
2025-06-08,MX,125,12.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,0.00%
2025-06-08,TH,130,34.62%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,0.00%
2025-06-08,VN,158,34.18%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,0.00%
2025-06-09,BR,40,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,
2025-06-09,ID,692,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,
2025-06-09,MX,14,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,
2025-06-09,TH,51,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,
2025-06-09,VN,84,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,
2025-09-08,ID,1,0.00%,100.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,,,,0.00%,
2025-09-08,MX,109,91.74%,81.65%,78.90%,78.90%,73.39%,70.64%,54.13%,26.61%,77.00%,49.15%,76.62%,86.52%,89.00%
2025-09-09,ID,4768,81.88%,68.04%,59.40%,53.48%,49.64%,43.92%,27.47%,18.12%,53.64%,65.95%,62.56%,64.55%,83.09%
2025-09-09,MX,1692,66.31%,56.38%,48.17%,44.44%,41.43%,36.23%,24.11%,7.86%,54.63%,32.60%,66.56%,64.26%,85.03%
2025-09-09,TH,112,85.71%,68.75%,66.07%,56.25%,51.79%,54.46%,27.68%,27.68%,63.54%,100.00%,50.82%,79.22%,80.21%
2025-09-09,VN,382,83.77%,73.04%,62.57%,56.28%,55.24%,51.05%,31.94%,19.11%,60.94%,59.84%,62.56%,69.89%,87.19%
2025-09-10,ID,8938,69.52%,55.10%,46.08%,39.10%,34.11%,31.53%,17.86%,9.82%,45.35%,55.01%,56.64%,57.22%,79.26%
2025-09-10,MX,2440,54.47%,37.66%,30.04%,26.84%,23.81%,21.48%,11.64%,3.16%,39.43%,27.11%,54.20%,57.02%,69.15%
2025-09-10,TH,175,71.43%,57.14%,45.14%,38.86%,41.71%,35.43%,17.71%,9.14%,49.60%,51.61%,50.00%,62.00%,80.00%
2025-09-10,VN,422,74.17%,59.00%,54.03%,47.63%,41.23%,37.68%,25.12%,13.98%,50.80%,55.66%,66.67%,63.86%,79.55%
2025-09-11,ID,9363,58.09%,41.41%,31.70%,26.47%,23.59%,20.08%,10.21%,5.43%,34.57%,53.14%,50.85%,48.49%,71.28%
2025-09-11,MX,3595,42.78%,29.01%,22.23%,16.72%,15.61%,12.35%,6.54%,1.22%,28.87%,18.72%,52.93%,42.57%,67.82%
2025-09-11,TH,114,62.28%,42.11%,32.46%,38.60%,26.32%,22.81%,11.40%,5.26%,36.62%,46.15%,50.00%,54.17%,67.61%
2025-09-11,VN,189,71.43%,55.56%,38.10%,37.57%,31.22%,29.10%,19.05%,13.76%,40.74%,72.22%,65.45%,52.38%,77.78%
2025-09-12,ID,9018,54.70%,37.77%,28.23%,24.02%,19.99%,17.34%,8.48%,5.41%,31.70%,63.79%,48.91%,45.92%,69.05%
2025-09-12,MX,3206,44.07%,28.13%,19.78%,18.50%,12.79%,11.07%,5.12%,1.15%,25.12%,22.56%,46.20%,39.36%,63.84%
2025-09-12,TH,78,67.95%,51.28%,50.00%,42.31%,37.18%,33.33%,17.95%,8.97%,49.06%,50.00%,53.85%,65.00%,75.47%
2025-09-12,VN,161,68.32%,53.42%,49.69%,44.10%,36.02%,34.78%,21.74%,11.18%,50.91%,51.43%,62.50%,65.12%,78.18%
2025-09-13,ID,10162,53.01%,32.09%,25.05%,19.32%,16.20%,14.42%,7.44%,3.56%,27.20%,47.88%,51.60%,44.92%,60.53%
2025-09-13,MX,3169,41.94%,26.22%,21.21%,13.57%,10.22%,9.78%,5.62%,0.82%,23.33%,14.61%,57.42%,37.30%,62.53%
2025-09-13,TH,88,69.32%,43.18%,29.55%,29.55%,18.18%,22.73%,2.27%,2.27%,32.79%,100.00%,10.00%,52.63%,62.30%
2025-09-13,VN,182,65.38%,47.80%,41.21%,30.22%,31.87%,23.63%,11.54%,10.44%,36.13%,90.48%,48.84%,49.43%,73.11%
2025-09-14,ID,8917,45.40%,31.50%,22.54%,17.84%,15.50%,14.46%,7.11%,2.87%,31.84%,40.38%,49.19%,45.89%,69.39%
2025-09-14,MX,3159,35.71%,24.53%,14.09%,12.00%,10.00%,9.91%,5.19%,0.66%,27.75%,12.80%,52.40%,40.39%,68.71%
2025-09-14,TH,64,45.31%,34.38%,28.12%,25.00%,21.88%,26.56%,12.50%,6.25%,58.62%,50.00%,47.06%,77.27%,75.86%
2025-09-14,VN,202,53.96%,40.10%,33.66%,26.24%,25.25%,23.76%,12.87%,9.41%,44.04%,73.08%,54.17%,59.26%,74.31%
2025-09-15,ID,6601,52.70%,33.49%,24.56%,19.74%,16.69%,13.38%,6.80%,2.88%,25.38%,42.32%,50.85%,39.94%,63.55%
2025-09-15,MX,2196,40.39%,23.18%,17.62%,13.48%,14.34%,12.30%,5.51%,0.64%,30.44%,11.57%,44.81%,53.05%,57.38%
2025-09-15,TH,78,62.82%,52.56%,38.46%,28.21%,15.38%,16.67%,8.97%,3.85%,26.53%,42.86%,53.85%,31.71%,83.67%
2025-09-15,VN,116,68.10%,53.45%,47.41%,32.76%,31.03%,21.55%,15.52%,11.21%,31.65%,72.22%,72.00%,40.32%,78.48%
2025-09-16,ID,7292,49.77%,31.97%,23.93%,18.32%,15.85%,13.30%,6.34%,2.66%,26.73%,41.99%,47.63%,41.61%,64.23%
2025-09-16,MX,2874,39.67%,25.43%,19.97%,18.79%,15.55%,10.79%,5.39%,0.80%,27.19%,14.84%,50.00%,42.41%,64.12%
2025-09-16,TH,65,66.15%,49.23%,40.00%,32.31%,20.00%,21.54%,9.23%,3.08%,32.56%,33.33%,42.86%,43.75%,74.42%
2025-09-16,VN,109,66.97%,51.38%,37.61%,32.11%,31.19%,26.61%,17.43%,8.26%,39.73%,47.37%,65.52%,51.79%,76.71%
2025-09-17,ID,9229,48.29%,30.13%,22.05%,17.64%,13.92%,12.41%,6.17%,2.62%,25.69%,42.53%,49.69%,41.17%,62.40%
2025-09-17,MX,2402,40.84%,25.65%,18.73%,15.65%,11.20%,11.78%,4.66%,0.62%,28.85%,13.39%,39.58%,45.94%,62.79%
2025-09-17,TH,52,71.15%,46.15%,42.31%,32.69%,36.54%,32.69%,7.69%,3.85%,45.95%,50.00%,23.53%,70.83%,64.86%
2025-09-17,VN,111,63.06%,44.14%,36.04%,28.83%,21.62%,17.12%,9.01%,6.31%,27.14%,70.00%,52.63%,38.78%,70.00%
2025-09-18,ID,8453,47.71%,30.07%,22.30%,16.11%,13.69%,12.00%,5.57%,2.40%,25.14%,43.10%,46.45%,39.89%,63.03%
2025-09-18,MX,1855,42.43%,28.30%,22.26%,16.33%,14.61%,13.91%,6.52%,1.19%,32.78%,18.18%,46.90%,49.14%,66.71%
2025-09-18,TH,55,69.09%,32.73%,38.18%,27.27%,34.55%,23.64%,14.55%,5.45%,34.21%,37.50%,61.54%,72.22%,47.37%
2025-09-18,VN,98,64.29%,54.08%,44.90%,39.80%,30.61%,21.43%,11.22%,8.16%,33.33%,72.73%,52.38%,39.62%,84.13%
2025-09-19,ID,7809,50.93%,31.94%,21.71%,18.22%,14.70%,12.50%,5.99%,2.80%,24.54%,46.79%,47.95%,39.13%,62.71%
2025-09-19,MX,1444,45.08%,28.67%,20.22%,17.11%,16.00%,13.30%,5.54%,0.97%,29.49%,17.50%,41.67%,46.38%,63.59%
2025-09-19,TH,69,60.87%,44.93%,44.93%,27.54%,24.64%,21.74%,15.94%,7.25%,35.71%,45.45%,73.33%,48.39%,73.81%
2025-09-19,VN,99,62.63%,43.43%,32.32%,25.25%,21.21%,18.18%,7.07%,3.03%,29.03%,42.86%,38.89%,41.86%,69.35%
2025-09-20,ID,8667,48.43%,27.68%,20.17%,16.03%,12.88%,11.40%,5.55%,2.23%,23.54%,40.12%,48.68%,41.18%,57.16%
2025-09-20,MX,1587,46.63%,25.52%,20.35%,17.64%,14.74%,14.43%,6.11%,1.01%,30.95%,16.49%,42.36%,56.54%,54.73%
2025-09-20,TH,61,65.57%,36.07%,26.23%,18.03%,16.39%,14.75%,9.84%,1.64%,22.50%,16.67%,66.67%,40.91%,55.00%
2025-09-20,VN,105,61.90%,40.00%,30.48%,25.71%,22.86%,20.00%,9.52%,6.67%,32.31%,70.00%,47.62%,50.00%,64.62%
2025-09-21,BR,1,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,0.00%
2025-09-21,ID,9055,43.31%,28.00%,19.94%,15.27%,12.92%,12.44%,6.02%,2.15%,28.71%,35.78%,48.40%,44.42%,64.64%
2025-09-21,MX,1557,38.99%,25.43%,23.64%,18.63%,18.18%,17.15%,7.58%,0.96%,43.99%,12.71%,44.19%,67.42%,65.24%
2025-09-21,TH,43,53.49%,32.56%,27.91%,18.60%,20.93%,16.28%,6.98%,2.33%,30.43%,33.33%,42.86%,50.00%,60.87%
2025-09-21,VN,102,48.04%,38.24%,30.39%,29.41%,19.61%,25.49%,12.75%,5.88%,53.06%,46.15%,50.00%,66.67%,79.59%
2025-09-22,ID,6754,47.97%,30.99%,22.34%,17.06%,14.82%,11.82%,5.98%,2.31%,24.63%,38.61%,50.63%,38.13%,64.60%
2025-09-22,MX,1099,43.13%,31.85%,21.66%,19.56%,15.83%,13.10%,5.73%,0.91%,30.38%,15.87%,43.75%,41.14%,73.84%
2025-09-22,TH,53,62.26%,41.51%,22.64%,16.98%,15.09%,24.53%,7.55%,3.77%,39.39%,50.00%,30.77%,59.09%,66.67%
2025-09-22,VN,62,51.61%,41.94%,32.26%,30.65%,24.19%,27.42%,20.97%,11.29%,53.12%,53.85%,76.47%,65.38%,81.25%
2025-09-23,ID,6194,47.17%,30.01%,21.59%,17.82%,13.72%,11.11%,5.72%,2.45%,23.55%,42.94%,51.45%,37.01%,63.62%
2025-09-23,MX,827,43.29%,29.02%,22.49%,19.95%,16.44%,14.15%,7.13%,1.69%,32.68%,23.73%,50.43%,48.75%,67.04%
2025-09-23,TH,42,59.52%,47.62%,33.33%,33.33%,28.57%,33.33%,11.90%,7.14%,56.00%,60.00%,35.71%,70.00%,80.00%
2025-09-23,VN,58,67.24%,46.55%,43.10%,37.93%,36.21%,34.48%,17.24%,10.34%,51.28%,60.00%,50.00%,74.07%,69.23%
2025-09-24,ID,5769,47.55%,28.90%,22.14%,17.80%,14.20%,12.36%,6.29%,2.81%,25.99%,44.63%,50.91%,42.77%,60.77%
2025-09-24,MX,954,40.46%,30.29%,24.84%,20.75%,15.83%,14.26%,6.39%,1.15%,35.23%,18.03%,44.85%,47.06%,74.87%
2025-09-24,TH,36,63.89%,36.11%,19.44%,13.89%,13.89%,13.89%,5.56%,5.56%,21.74%,100.00%,40.00%,38.46%,56.52%
2025-09-24,VN,63,74.60%,53.97%,46.03%,46.03%,38.10%,41.27%,20.63%,15.87%,55.32%,76.92%,50.00%,76.47%,72.34%
2025-09-25,ID,5499,48.32%,31.17%,22.59%,16.42%,14.31%,12.64%,6.82%,3.42%,26.16%,50.13%,53.96%,40.55%,64.51%
2025-09-25,MX,986,47.06%,33.06%,27.59%,21.10%,19.57%,16.13%,7.40%,1.62%,34.27%,21.92%,45.91%,48.77%,70.26%
2025-09-25,TH,33,48.48%,42.42%,39.39%,33.33%,21.21%,24.24%,12.12%,6.06%,50.00%,50.00%,50.00%,57.14%,87.50%
2025-09-25,VN,63,58.73%,38.10%,38.10%,26.98%,28.57%,22.22%,15.87%,4.76%,37.84%,30.00%,71.43%,58.33%,64.86%
2025-09-26,ID,6012,48.12%,29.08%,19.99%,16.32%,13.22%,11.81%,5.47%,2.25%,24.54%,41.03%,46.34%,40.62%,60.42%
